grate11-1,grate11-2,grate11-3,grate11-4,grate8-1,grate8-2,grate8-3,grate4-1,grate4-2,grate4-3,grate4-4,grate1-1,grate1-2,grate12-1,grate12-2,grate0-1,grate0-2,grate0-3,grate0-4,grate8-4
569.89,568.47,567.64,566.27,565.95,565.7,560.14,559.02,559.73,554.43,558.33,547.33,549.6,579.41,569.86,548.27,546.85,545.66,545.99,566.62
569.89,568.46,567.64,566.27,566.03,565.71,560.2,559.05,559.75,554.43,558.34,547.32,549.6,579.41,569.86,548.25,546.86,545.68,546.0,566.62
569.9,568.45,567.64,566.27,566.11,565.71,560.26,559.07,559.76,554.42,558.35,547.31,549.6,579.4,569.86,548.24,546.86,545.7,546.0,566.61
569.9,568.44,567.64,566.27,566.19,565.72,560.32,559.1,559.78,554.41,558.36,547.3,549.6,579.4,569.86,548.23,546.87,545.71,546.0,566.61
569.91,568.43,567.64,566.28,566.27,565.73,560.38,559.13,559.8,554.4,558.37,547.29,549.61,579.4,569.87,548.22,546.87,545.73,546.01,566.61
569.91,568.42,567.64,566.28,566.35,565.73,560.44,559.16,559.81,554.4,558.38,547.28,549.61,579.4,569.87,548.21,546.88,545.75,546.01,566.65
569.92,568.41,567.64,566.28,566.43,565.74,560.5,559.19,559.83,554.39,558.39,547.27,549.61,579.41,569.87,548.2,546.89,545.77,546.01,566.68
569.92,568.4,567.64,566.28,566.51,565.74,560.56,559.21,559.85,554.38,558.41,547.26,549.62,579.47,569.87,548.2,546.9,545.78,546.02,566.72
569.92,568.39,567.65,566.28,566.59,565.75,560.62,559.24,559.86,554.37,558.42,547.25,549.64,579.53,569.87,548.22,546.91,545.8,546.02,566.76
569.93,568.38,567.65,566.28,566.68,565.75,560.68,559.27,559.88,554.37,558.43,547.24,549.66,579.59,569.88,548.23,546.92,545.82,546.05,566.79
569.93,568.37,567.65,566.28,566.76,565.76,560.75,559.3,559.9,554.36,558.44,547.27,549.68,579.65,569.92,548.25,546.93,545.84,546.07,566.83
569.94,568.36,567.65,566.28,566.84,565.77,560.81,559.33,559.91,554.35,558.45,547.3,549.71,579.7,569.95,548.26,546.94,545.85,546.1,566.87
569.94,568.35,567.65,566.28,566.92,565.77,560.87,559.36,559.93,554.36,558.46,547.32,549.73,579.76,569.98,548.28,546.95,545.87,546.13,566.91
569.95,568.34,567.65,566.28,567.0,565.78,560.93,559.38,559.95,554.39,558.47,547.35,549.75,579.82,570.01,548.3,546.96,545.89,546.15,566.94
569.97,568.36,567.66,566.31,567.08,565.78,560.99,559.41,559.96,554.42,558.48,547.38,549.77,579.88,570.04,548.31,546.97,545.91,546.18,566.98
570.0,568.39,567.69,566.35,567.16,565.79,561.05,559.44,559.98,554.45,558.49,547.4,549.79,579.94,570.07,548.33,546.98,545.92,546.21,567.02
570.03,568.43,567.73,566.39,567.24,565.79,561.11,559.47,560.0,554.48,558.49,547.43,549.81,580.0,570.1,548.34,546.99,545.94,546.23,567.06
570.06,568.46,567.77,566.43,567.32,565.8,561.17,559.5,560.01,554.51,558.5,547.46,549.83,580.06,570.14,548.36,547.0,545.96,546.26,567.09
570.1,568.49,567.81,566.47,567.4,565.81,561.23,559.52,560.03,554.54,558.51,547.48,549.86,580.12,570.17,548.38,547.01,545.98,546.29,567.13
570.13,568.52,567.85,566.51,567.48,565.81,561.29,559.55,560.05,554.57,558.52,547.51,549.88,580.17,570.2,548.39,547.02,545.99,546.31,567.17
570.16,568.56,567.89,566.55,567.56,565.82,561.35,559.58,560.07,554.6,558.53,547.54,549.9,580.23,570.23,548.41,547.03,546.01,546.34,567.2
570.19,568.59,567.92,566.59,567.65,565.82,561.41,559.61,560.11,554.63,558.54,547.56,549.92,580.29,570.26,548.42,547.04,546.03,546.37,567.24
570.22,568.62,567.96,566.63,567.73,565.83,561.47,559.64,560.15,554.66,558.54,547.59,549.94,580.35,570.29,548.44,547.05,546.05,546.39,567.28
570.26,568.65,568.0,566.67,567.8,565.83,561.53,559.67,560.19,554.69,558.55,547.62,549.96,580.41,570.33,548.46,547.06,546.06,546.42,567.32
570.29,568.68,568.04,566.71,567.81,565.84,561.6,559.69,560.24,554.72,558.56,547.65,549.98,580.47,570.36,548.47,547.07,546.08,546.45,567.35
570.32,568.72,568.08,566.75,567.81,565.85,561.66,559.72,560.28,554.75,558.57,547.67,550.01,580.53,570.39,548.49,547.08,546.1,546.47,567.39
570.35,568.75,568.11,566.79,567.82,565.89,561.72,559.74,560.32,554.78,558.58,547.7,550.03,580.59,570.42,548.5,547.09,546.12,546.5,567.43
570.39,568.78,568.15,566.83,567.82,565.94,561.78,559.77,560.36,554.81,558.59,547.73,550.05,580.64,570.45,548.52,547.1,546.14,546.53,567.46
570.42,568.81,568.19,566.87,567.83,565.99,561.84,559.79,560.41,554.84,558.6,547.75,550.07,580.7,570.48,548.54,547.11,546.15,546.55,567.5
570.45,568.85,568.23,566.91,567.84,566.04,561.9,559.82,560.45,554.87,558.6,547.78,550.09,580.76,570.51,548.55,547.12,546.17,546.58,567.54
570.48,568.88,568.27,566.96,567.84,566.09,561.96,559.84,560.49,554.9,558.61,547.81,550.11,580.82,570.55,548.57,547.13,546.19,546.61,567.58
570.51,568.91,568.31,567.0,567.85,566.14,562.02,559.87,560.53,554.93,558.62,547.83,550.13,580.88,570.58,548.58,547.14,546.21,546.63,567.61
570.55,568.94,568.34,567.04,567.86,566.19,562.1,559.89,560.57,554.96,558.63,547.86,550.16,580.94,570.61,548.6,547.15,546.22,546.66,567.65
570.58,568.98,568.38,567.08,567.86,566.23,561.98,559.92,560.62,554.99,558.64,547.89,550.18,581.0,570.64,548.62,547.16,546.24,546.68,567.69
570.61,569.01,568.42,567.12,567.87,566.28,561.74,559.94,560.66,555.02,558.65,547.91,550.2,581.05,570.67,548.63,547.17,546.26,546.71,567.72
570.64,569.04,568.46,567.16,567.88,566.33,561.49,559.97,560.7,555.05,558.65,547.94,550.22,581.11,570.7,548.65,547.18,546.28,546.74,567.76
570.67,569.07,568.5,567.2,567.88,566.38,561.25,559.99,560.74,555.08,558.66,547.97,550.24,581.17,570.73,548.66,547.19,546.29,546.76,567.8
570.71,569.11,568.54,567.24,567.89,566.43,561.0,560.02,560.79,555.11,558.67,547.99,550.26,581.23,570.77,548.68,547.2,546.31,546.79,567.84
570.74,569.14,568.57,567.28,567.9,566.48,560.76,560.05,560.83,555.14,558.68,548.02,550.28,581.29,570.8,548.7,547.21,546.33,546.82,567.87
570.77,569.17,568.61,567.32,567.9,566.52,560.52,560.07,560.87,555.17,558.69,548.05,550.31,581.35,570.83,548.71,547.22,546.35,546.84,567.91
570.8,569.2,568.65,567.36,567.91,566.57,560.27,560.1,560.91,555.2,558.7,548.07,550.33,581.41,570.86,548.73,547.23,546.36,546.87,567.95
570.83,569.24,568.69,567.4,567.91,566.62,560.03,560.12,560.95,555.23,558.71,548.1,550.35,581.47,570.89,548.74,547.24,546.38,546.9,567.98
570.87,569.27,568.73,567.44,567.92,566.67,559.73,560.15,561.0,555.26,558.71,548.13,550.37,581.52,570.92,548.76,547.25,546.4,546.92,568.02
570.9,569.3,568.76,567.48,567.93,566.72,559.72,560.17,561.04,555.29,558.72,548.15,550.39,581.58,570.95,548.78,547.26,546.42,546.95,568.06
570.93,569.33,568.8,567.52,567.93,566.77,559.77,560.2,561.08,555.32,558.73,548.18,550.41,581.64,570.99,548.79,547.27,546.43,546.98,568.1
570.96,569.37,568.84,567.56,567.94,566.81,559.82,560.22,561.12,555.35,558.74,548.21,550.43,581.7,571.02,548.81,547.28,546.45,547.0,568.13
570.99,569.4,568.88,567.6,567.95,566.86,559.87,560.25,561.17,555.38,558.75,548.23,550.46,581.76,571.05,548.82,547.29,546.47,547.03,568.17
571.03,569.43,568.92,567.64,567.95,566.91,559.92,560.27,561.21,555.41,558.76,548.26,550.48,581.82,571.08,548.84,547.3,546.49,547.06,568.21
571.06,569.46,568.96,567.68,567.96,566.96,559.96,560.3,561.25,555.44,558.77,548.29,550.5,581.88,571.11,548.86,547.31,546.51,547.08,568.25
571.09,569.5,568.99,567.72,567.97,567.01,560.01,560.32,561.29,555.47,558.77,548.31,550.52,581.93,571.14,548.87,547.32,546.53,547.11,568.28
571.12,569.53,569.03,567.76,567.97,567.06,560.06,560.35,561.33,555.5,558.78,548.34,550.54,581.99,571.17,548.89,547.33,546.55,547.14,568.32
571.15,569.56,569.07,567.8,567.98,567.1,560.11,560.37,561.38,555.53,558.79,548.37,550.56,582.05,571.21,548.9,547.34,546.56,547.16,568.36
571.19,569.59,569.11,567.84,567.99,567.15,560.16,560.4,561.42,555.56,558.8,548.39,550.58,582.11,571.24,548.92,547.35,546.58,547.19,568.39
571.22,569.63,569.15,567.88,567.99,567.2,560.21,560.43,561.46,555.59,558.81,548.42,550.61,582.17,571.27,548.94,547.36,546.6,547.22,568.43
571.25,569.66,569.19,567.92,568.0,567.25,560.25,560.45,561.5,555.62,558.82,548.45,550.63,582.23,571.3,548.95,547.37,546.62,547.24,568.47
571.28,569.69,569.22,567.96,568.01,567.3,560.3,560.48,561.55,555.65,558.82,548.47,550.65,582.3,571.33,548.97,547.38,546.64,547.27,568.51
571.31,569.72,569.26,568.0,568.01,567.35,560.35,560.5,561.59,555.68,558.83,548.5,550.67,582.27,571.36,548.98,547.39,546.66,547.3,568.54
571.35,569.76,569.3,568.05,568.02,567.4,560.4,560.53,561.63,555.71,558.84,548.53,550.69,582.22,571.4,549.0,547.39,546.68,547.32,568.58
571.38,569.79,569.34,568.09,568.02,567.44,560.45,560.55,561.67,555.74,558.85,548.55,550.71,582.18,571.43,549.02,547.39,546.7,547.35,568.62
571.41,569.82,569.38,568.13,568.03,567.49,560.5,560.58,561.72,555.77,558.86,548.58,550.73,582.13,571.46,549.03,547.4,546.72,547.38,568.65
571.44,569.85,569.41,568.17,568.04,567.54,560.54,560.6,561.76,555.8,558.87,548.58,550.75,582.09,571.49,549.05,547.4,546.74,547.4,568.69
571.47,569.89,569.45,568.21,568.04,567.59,560.59,560.63,561.8,555.83,558.88,548.58,550.77,582.05,571.53,549.04,547.4,546.76,547.43,568.73
571.51,569.92,569.49,568.25,568.05,567.64,560.64,560.65,561.84,555.87,558.89,548.58,550.78,582.0,571.53,549.04,547.41,546.78,547.46,568.77
571.54,569.95,569.53,568.29,568.06,567.69,560.69,560.68,561.88,555.89,558.89,548.58,550.8,581.96,571.51,549.04,547.41,546.8,547.48,568.81
571.57,569.99,569.57,568.33,568.06,567.73,560.74,560.7,561.93,555.9,558.9,548.57,550.82,581.91,571.5,549.03,547.41,546.82,547.48,568.82
571.61,570.0,569.61,568.38,568.07,567.78,560.79,560.73,561.97,555.91,558.91,548.57,550.84,581.87,571.49,549.03,547.41,546.84,547.48,568.81
571.61,570.0,569.65,568.38,568.08,567.83,560.84,560.76,562.01,555.92,558.91,548.57,550.86,581.83,571.48,549.02,547.42,546.86,547.47,568.8
571.61,570.01,569.68,568.37,568.08,567.88,560.88,560.78,562.05,555.94,558.92,548.57,550.87,581.78,571.47,549.02,547.42,546.88,547.47,568.79
571.61,570.01,569.68,568.36,568.09,567.93,560.93,560.81,562.1,555.95,558.93,548.57,550.89,581.74,571.45,549.02,547.42,546.9,547.47,568.77
571.61,570.02,569.67,568.35,568.1,567.98,560.98,560.83,562.14,555.96,558.94,548.57,550.91,581.7,571.44,549.01,547.43,546.92,547.46,568.76
571.61,570.02,569.67,568.35,568.1,568.02,561.03,560.86,562.19,555.97,558.94,548.56,550.93,581.65,571.43,549.01,547.43,546.94,547.46,568.75
571.61,570.02,569.67,568.34,568.11,568.07,561.08,560.88,562.19,555.98,558.95,548.56,550.95,581.61,571.42,549.01,547.43,546.96,547.45,568.74
571.61,570.03,569.67,568.33,568.12,568.12,561.13,560.91,562.13,556.0,558.96,548.56,550.96,581.56,571.41,549.0,547.43,546.98,547.45,568.73
571.61,570.03,569.66,568.32,568.12,568.18,561.17,560.93,562.07,556.01,558.97,548.56,550.98,581.52,571.39,549.0,547.44,547.0,547.44,568.72
571.61,570.04,569.66,568.31,568.13,568.15,561.22,560.96,562.01,556.02,558.97,548.56,551.0,581.48,571.38,548.99,547.44,547.02,547.44,568.71
571.62,570.04,569.66,568.31,568.13,568.1,561.27,560.98,561.96,556.03,558.98,548.55,551.02,581.43,571.37,548.99,547.44,547.03,547.44,568.7
571.62,570.05,569.66,568.3,568.14,568.04,561.32,561.01,561.9,556.04,558.99,548.55,551.04,581.39,571.36,548.99,547.44,547.05,547.43,568.69
571.62,570.05,569.65,568.29,568.15,567.99,561.37,561.03,561.84,556.05,558.99,548.55,551.05,581.35,571.34,548.98,547.45,547.07,547.43,568.68
571.62,570.05,569.65,568.28,568.15,567.93,561.42,561.06,561.78,556.07,559.0,548.55,551.07,581.3,571.33,548.98,547.45,547.09,547.42,568.66
571.62,570.06,569.65,568.27,568.16,567.87,561.46,561.05,561.73,556.08,559.01,548.55,551.09,581.26,571.32,548.98,547.45,547.11,547.42,568.65
571.62,570.06,569.65,568.27,568.17,567.82,561.51,561.04,561.67,556.09,559.02,548.54,551.11,581.21,571.31,548.97,547.46,547.13,547.42,568.64
571.62,570.07,569.64,568.26,568.17,567.76,561.56,561.04,561.61,556.1,559.02,548.54,551.13,581.17,571.3,548.97,547.46,547.15,547.41,568.63
571.62,570.07,569.64,568.25,568.18,567.71,561.61,561.03,561.55,556.11,559.03,548.54,551.14,581.13,571.28,548.96,547.46,547.17,547.41,568.62
571.62,570.08,569.64,568.24,568.19,567.65,561.66,561.02,561.5,556.13,559.04,548.54,551.16,581.08,571.27,548.96,547.46,547.19,547.4,568.61
571.62,570.08,569.64,568.23,568.2,567.59,561.71,561.01,561.44,556.14,559.05,548.54,551.18,581.04,571.26,548.96,547.47,547.21,547.4,568.6
571.63,570.09,569.63,568.22,568.21,567.54,561.75,561.0,561.38,556.15,559.05,548.53,551.2,580.99,571.25,548.95,547.47,547.23,547.39,568.59
571.63,570.09,569.63,568.22,568.22,567.48,561.8,560.99,561.32,556.16,559.06,548.53,551.22,580.95,571.24,548.95,547.47,547.25,547.39,568.58
571.63,570.09,569.63,568.21,568.23,567.43,561.85,560.99,561.27,556.17,559.07,548.53,551.23,580.91,571.22,548.94,547.48,547.27,547.39,568.57
571.63,570.1,569.63,568.2,568.25,567.37,561.9,560.98,561.21,556.19,559.07,548.53,551.25,580.86,571.21,548.94,547.48,547.29,547.38,568.56
571.63,570.1,569.63,568.19,568.26,567.31,561.96,560.97,561.15,556.2,559.08,548.53,551.27,580.82,571.2,548.94,547.48,547.31,547.38,568.54
571.63,570.11,569.62,568.18,568.27,567.26,561.96,560.96,561.09,556.21,559.09,548.53,551.29,580.78,571.19,548.93,547.48,547.33,547.37,568.53
571.63,570.11,569.62,568.18,568.28,567.2,561.96,560.95,561.04,556.22,559.1,548.52,551.31,580.73,571.18,548.93,547.49,547.35,547.37,568.52
571.63,570.12,569.62,568.17,568.29,567.15,561.96,560.95,560.98,556.23,559.1,548.52,551.32,580.69,571.16,548.93,547.49,547.37,547.37,568.51
571.63,570.12,569.62,568.16,568.31,567.09,561.96,560.94,560.92,556.25,559.11,548.52,551.34,580.64,571.15,548.92,547.49,547.39,547.36,568.5
571.63,570.12,569.61,568.15,568.32,567.03,561.96,560.93,560.86,556.26,559.12,548.52,551.36,580.6,571.14,548.92,547.5,547.41,547.36,568.49
571.64,570.13,569.61,568.14,568.33,566.98,561.97,560.92,560.81,556.27,559.13,548.52,551.38,580.56,571.13,548.91,547.5,547.43,547.35,568.48
571.64,570.13,569.61,568.14,568.34,566.92,561.97,560.91,560.75,556.28,559.13,548.51,551.4,580.51,571.12,548.91,547.5,547.45,547.35,568.47
571.64,570.14,569.61,568.13,568.36,566.86,561.97,560.9,560.69,556.29,559.14,548.51,551.41,580.47,571.1,548.91,547.5,547.47,547.34,568.46
571.64,570.14,569.6,568.12,568.37,566.81,561.97,560.9,560.63,556.3,559.15,548.51,551.43,580.42,571.09,548.9,547.51,547.49,547.34,568.45
571.64,570.15,569.6,568.11,568.38,566.75,561.97,560.89,560.57,556.32,559.16,548.51,551.45,580.38,571.08,548.9,547.51,547.49,547.34,568.43
571.64,570.15,569.6,568.1,568.39,566.7,561.97,560.88,560.52,556.33,559.16,548.51,551.47,580.34,571.07,548.9,547.51,547.49,547.33,568.42
571.64,570.15,569.6,568.09,568.4,566.64,561.97,560.87,560.46,556.34,559.17,548.5,551.49,580.29,571.05,548.89,547.51,547.49,547.33,568.41
571.64,570.16,569.59,568.09,568.42,566.58,561.97,560.86,560.4,556.35,559.18,548.5,551.5,580.25,571.04,548.89,547.52,547.49,547.32,568.4
571.64,570.16,569.59,568.08,568.43,566.53,561.97,560.86,560.34,556.36,559.18,548.5,551.52,580.21,571.03,548.88,547.52,547.49,547.32,568.39
571.64,570.17,569.59,568.07,568.44,566.47,561.97,560.85,560.29,556.38,559.19,548.5,551.54,580.16,571.02,548.88,547.52,547.49,547.32,568.38
571.64,570.17,569.59,568.06,568.45,566.42,561.97,560.84,560.23,556.39,559.2,548.5,551.56,580.12,571.01,548.88,547.53,547.49,547.31,568.37
571.65,570.18,569.58,568.05,568.47,566.36,561.97,560.83,560.17,556.4,559.21,548.49,551.58,580.06,570.99,548.87,547.53,547.49,547.31,568.36
571.65,570.18,569.58,568.05,568.48,566.3,561.97,560.82,560.11,556.41,559.21,548.49,551.59,580.08,570.98,548.87,547.53,547.49,547.3,568.35
571.65,570.19,569.58,568.04,568.49,566.25,561.97,560.81,560.06,556.42,559.22,548.49,551.61,580.12,570.97,548.86,547.53,547.49,547.3,568.34
571.65,570.19,569.58,568.03,568.5,566.19,561.97,560.81,560.0,556.44,559.23,548.49,551.61,580.16,570.96,548.86,547.53,547.49,547.29,568.33
571.65,570.19,569.58,568.02,568.51,566.14,561.97,560.8,559.94,556.45,559.24,548.49,551.62,580.21,570.95,548.86,547.53,547.49,547.29,568.31
571.65,570.2,569.57,568.01,568.53,566.08,561.97,560.79,559.88,556.46,559.24,548.49,551.62,580.25,570.93,548.85,547.53,547.49,547.29,568.3
571.65,570.2,569.57,568.01,568.54,566.02,561.97,560.78,559.83,556.47,559.25,548.49,551.62,580.29,570.92,548.87,547.53,547.49,547.28,568.29
571.65,570.21,569.57,568.0,568.55,565.97,561.97,560.77,559.77,556.48,559.26,548.49,551.63,580.34,570.91,548.88,547.53,547.49,547.28,568.28
571.65,570.21,569.57,567.99,568.56,565.91,561.97,560.77,559.71,556.49,559.27,548.49,551.63,580.38,570.9,548.9,547.53,547.49,547.27,568.27
571.65,570.22,569.56,567.98,568.58,565.86,561.97,560.76,559.65,556.5,559.27,548.49,551.63,580.42,570.93,548.92,547.53,547.49,547.27,568.26
571.66,570.22,569.56,567.97,568.59,565.8,561.97,560.75,559.6,556.5,559.28,548.49,551.64,580.47,570.96,548.94,547.53,547.49,547.27,568.25
571.67,570.22,569.56,567.98,568.6,565.73,561.97,560.74,559.54,556.5,559.27,548.49,551.64,580.51,570.99,548.95,547.53,547.49,547.27,568.24
571.67,570.22,569.56,567.99,568.61,565.79,561.97,560.73,559.48,556.5,559.27,548.49,551.64,580.55,571.02,548.97,547.53,547.49,547.28,568.23
571.68,570.23,569.58,568.01,568.62,565.89,561.97,560.73,559.42,556.5,559.26,548.49,551.65,580.6,571.06,548.99,547.53,547.5,547.28,568.22
571.69,570.23,569.61,568.03,568.64,565.99,561.98,560.72,559.37,556.5,559.26,548.49,551.65,580.64,571.09,549.0,547.53,547.5,547.29,568.2
571.7,570.23,569.64,568.05,568.65,566.09,561.98,560.71,559.29,556.5,559.25,548.49,551.65,580.68,571.12,549.02,547.53,547.5,547.29,568.19
571.71,570.23,569.66,568.06,568.66,566.2,561.98,560.7,559.3,556.51,559.25,548.49,551.66,580.73,571.15,549.04,547.53,547.5,547.3,568.18
571.72,570.23,569.69,568.08,568.67,566.3,561.98,560.69,559.34,556.51,559.25,548.49,551.66,580.77,571.18,549.05,547.53,547.5,547.3,568.17
571.73,570.24,569.72,568.1,568.69,566.4,561.98,560.68,559.39,556.51,559.24,548.49,551.66,580.81,571.21,549.07,547.53,547.5,547.31,568.17
571.74,570.24,569.75,568.11,568.7,566.5,561.98,560.68,559.43,556.51,559.24,548.49,551.67,580.86,571.24,549.09,547.53,547.5,547.31,568.18
571.75,570.24,569.77,568.13,568.71,566.61,561.98,560.67,559.48,556.51,559.23,548.49,551.67,580.9,571.27,549.11,547.53,547.5,547.32,568.19
571.76,570.24,569.8,568.15,568.72,566.71,561.98,560.66,559.52,556.51,559.23,548.49,551.67,580.94,571.3,549.12,547.53,547.5,547.32,568.2
571.76,570.25,569.83,568.17,568.73,566.81,561.98,560.65,559.57,556.51,559.22,548.49,551.68,580.99,571.34,549.14,547.52,547.5,547.33,568.21
571.77,570.25,569.86,568.18,568.75,566.91,561.98,560.65,559.61,556.52,559.22,548.5,551.68,581.03,571.37,549.16,547.52,547.5,547.34,568.22
571.78,570.25,569.89,568.2,568.76,567.02,561.98,560.67,559.66,556.52,559.22,548.5,551.68,581.07,571.4,549.17,547.52,547.5,547.34,568.24
571.79,570.25,569.91,568.22,568.77,567.12,561.98,560.69,559.7,556.52,559.21,548.5,551.69,581.12,571.43,549.19,547.52,547.5,547.35,568.25
571.8,570.26,569.94,568.23,568.78,567.22,561.98,560.72,559.75,556.52,559.21,548.5,551.69,581.16,571.46,549.21,547.52,547.5,547.35,568.26
571.81,570.26,569.97,568.25,568.8,567.32,561.98,560.74,559.79,556.52,559.2,548.5,551.69,581.2,571.49,549.22,547.52,547.5,547.36,568.27
571.82,570.26,570.0,568.27,568.81,567.43,561.98,560.76,559.84,556.52,559.2,548.5,551.7,581.25,571.52,549.24,547.52,547.5,547.36,568.28
571.83,570.26,570.02,568.29,568.82,567.53,561.98,560.78,559.88,556.52,559.19,548.5,551.7,581.29,571.55,549.26,547.52,547.5,547.37,568.29
571.84,570.27,570.05,568.3,568.83,567.63,561.98,560.81,559.93,556.53,559.19,548.5,551.7,581.33,571.58,549.27,547.52,547.5,547.37,568.3
571.85,570.27,570.08,568.32,568.84,567.73,561.98,560.83,559.97,556.53,559.18,548.5,551.71,581.38,571.62,549.29,547.52,547.5,547.38,568.31
571.85,570.27,570.11,568.34,568.86,567.84,561.98,560.85,560.02,556.53,559.18,548.5,551.71,581.42,571.65,549.31,547.52,547.5,547.38,568.33
571.86,570.27,570.14,568.35,568.87,567.94,561.98,560.87,560.06,556.53,559.18,548.5,551.71,581.46,571.68,549.33,547.52,547.5,547.39,568.34
571.87,570.28,570.16,568.37,568.88,567.95,561.98,560.9,560.11,556.53,559.17,548.5,551.72,581.51,571.71,549.34,547.52,547.5,547.39,568.35
571.88,570.28,570.19,568.39,568.89,567.96,561.98,560.92,560.15,556.53,559.17,548.5,551.72,581.55,571.74,549.36,547.52,547.51,547.4,568.36
571.89,570.28,570.22,568.41,568.91,567.98,561.98,560.94,560.2,556.53,559.16,548.5,551.72,581.59,571.77,549.38,547.52,547.51,547.4,568.37
571.9,570.28,570.25,568.42,568.92,567.99,561.98,560.96,560.24,556.54,559.16,548.5,551.73,581.64,571.8,549.39,547.52,547.51,547.41,568.38
571.91,570.28,570.28,568.44,568.94,568.0,561.99,560.99,560.29,556.54,559.15,548.5,551.73,581.68,571.83,549.41,547.52,547.51,547.41,568.39
571.92,570.29,570.3,568.46,568.96,568.01,561.99,561.01,560.33,556.54,559.15,548.5,551.73,581.72,571.86,549.43,547.52,547.51,547.42,568.41
571.93,570.29,570.33,568.47,568.98,568.02,561.99,561.03,560.38,556.54,559.15,548.5,551.74,581.77,571.9,549.44,547.52,547.51,547.43,568.42
571.93,570.29,570.36,568.49,569.0,568.03,561.99,561.05,560.42,556.54,559.14,548.5,551.74,581.81,571.93,549.46,547.52,547.51,547.43,568.43
571.94,570.29,570.39,568.51,569.02,568.04,561.99,561.08,560.47,556.54,559.14,548.5,551.74,581.85,571.96,549.48,547.52,547.51,547.44,568.44
571.95,570.3,570.41,568.53,569.04,568.05,561.99,561.1,560.51,556.54,559.13,548.5,551.75,581.9,571.99,549.5,547.52,547.51,547.44,568.45
571.96,570.3,570.44,568.54,569.07,568.06,561.99,561.12,560.56,556.55,559.13,548.51,551.75,581.94,572.02,549.51,547.51,547.51,547.45,568.46
571.97,570.3,570.47,568.56,569.09,568.07,562.0,561.15,560.6,556.55,559.12,548.51,551.75,581.98,572.05,549.53,547.51,547.52,547.45,568.47
571.98,570.3,570.5,568.58,569.11,568.08,562.0,561.17,560.65,556.55,559.12,548.51,551.76,582.03,572.08,549.55,547.51,547.54,547.46,568.49
571.99,570.31,570.53,568.59,569.13,568.09,562.01,561.19,560.69,556.55,559.12,548.51,551.76,582.07,572.11,549.56,547.51,547.55,547.46,568.5
